58,3773,1
58,242,1
58,1688,1
58,706,1
58,5122,1
58,2388,1
58,3085,1
58,5026,1
58,4183,1
58,4795,1
58,3954,1
58,4626,1
58,3946,1
59,1217,1
59,4161,1
59,2725,1
59,4626,1
59,4708,1
59,704,1
59,2410,1
59,3144,1
59,489,1
59,1979,1
59,3030,1
60,2341,1
60,2751,1
60,5726,1
60,1538,1
60,870,1
60,2448,1
60,5264,1
60,3161,1
60,218,1
60,4445,1
60,1722,1
60,5761,1
61,2150,1
61,1096,1
61,2794,1
61,1176,1
61,4650,1
61,1310,1
61,3454,1
61,1096,1
61,14,1
61,547,1
61,252,1
61,4891,1
61,5406,1
62,4788,1
62,5710,1
62,238,1
62,1862,1
62,2183,1
62,140,1
62,1176,1
62,2278,1
62,163,1
62,69,1
62,2953,1
62,2565,1
62,3692,1
63,5669,1
63,218,1
63,3815,1
63,3411,1
63,2293,1
63,1416,1
63,2570,1
63,2894,1
63,14,1
63,3542,1
63,3104,1
63,1182,1
63,4107,1
63,1625,1
63,838,1
63,2697,1
63,646,1
63,5157,1
64,1894,1
64,5067,1
64,4690,1
64,5406,1
64,2866,1
64,4948,1
64,1959,1
64,5291,1
64,1902,1
64,3998,1
64,218,1
64,2270,1
64,4791,1
64,2839,1
64,4343,1
65,5257,1
65,28,1
65,5796,1
65,1011,1
65,5766,1
65,1961,1
65,3614,1
65,1342,1
65,3175,1
65,1246,1
66,3112,1
66,2205,1
66,5255,1
66,1204,1
66,4463,1
66,3521,1
66,4240,1
66,4195,1
66,2531,1
66,5844,1
66,642,1
66,3998,1
66,2747,1
66,984,1
67,4797,1
67,3738,1
67,870,1
67,2329,1
67,2208,1
67,3737,1
67,4554,1
67,2763,1
67,1973,1
67,838,1
67,2157,1
67,4772,1
67,2104,1
67,37,1
68,1771,1
68,1544,1
68,3282,1
68,1910,1
68,2378,1
68,1292,1
68,1363,1
68,5315,1
68,2199,1
68,3416,1
68,3792,1
68,4554,1
68,5706,1
68,5499,1
68,3221,1
69,4716,1
69,1538,1
69,4297,1
69,163,1
69,4114,1
69,140,1
69,4582,1
69,188,1
69,5809,1
69,510,1
69,646,1
69,5348,1
69,4554,1
69,5840,1
69,2270,1
69,3163,1
69,2542,1
69,870,1
70,2921,1
70,875,1
70,2921,1
70,5050,1
70,3104,1
70,1766,1
70,1400,1
70,1311,1
70,2946,1
70,491,1
70,1910,1
70,3342,1
70,5581,1
71,4037,1
71,3368,1
71,3104,1
71,5801,1
71,5780,1
71,2910,1
71,5314,1
71,4097,1
71,4431,1
71,2391,1
71,353,1
71,5766,1
71,1705,1
72,2163,1
72,3773,1
72,5315,1
72,1416,1
72,598,1
72,2119,1
72,5009,1
72,2924,1
72,5372,1
72,1973,1
72,1674,1
72,489,1
72,998,1
73,5525,1
73,704,1
73,1679,1
73,208,1
73,4797,1
73,1605,1
73,3682,1
73,5372,1
73,3792,1
73,4526,1
73,5123,1
73,4701,1
73,2651,1
73,4335,1
73,4104,1
73,1096,1
73,4349,1
73,3238,1
74,1855,1
74,2730,1
74,228,1
74,4224,1
74,875,1
74,4055,1
74,4808,1
74,327,1
74,2208,1
74,2490,1
74,4749,1
74,4158,1
74,2378,1
74,4748,1
74,867,1
74,5164,1
74,5004,1
74,2655,1
74,4088,1
74,4328,1
75,2292,1
75,3286,1
75,2565,1
75,2926,1
75,1521,1
75,2011,1
75,3509,1
75,2866,1
75,4390,1
75,5122,1
75,2515,1
75,5068,1
75,426,1
76,2063,1
76,50,1
76,3170,1
76,4104,1
76,2839,1
76,4349,1
76,5050,1
76,3255,1
76,5226,1
76,2296,1
76,5726,1
76,4738,1
76,3411,1
76,2309,1
76,2390,1
76,1605,1
76,166,1
76,2490,1
76,3991,1
77,4804,1
77,2329,1
77,2292,1
77,2388,1
77,4738,1
77,4016,1
77,1699,1
77,4431,1
77,3069,1
77,3069,1
77,3902,1
77,2104,1
77,5009,1
77,3692,1
77,151,1
77,4884,1
77,5193,1
77,1412,1
77,5266,1
78,5357,1
78,3852,1
78,1209,1
78,2109,1
78,2440,1
78,624,1
78,4235,1
78,1270,1
78,2207,1
78,5160,1
78,2990,1
78,3887,1
78,423,1
79,3964,1
79,4032,1
79,4318,1
79,2390,1
79,3971,1
79,5525,1
79,1521,1
79,2706,1
79,5291,1
79,5231,1
79,3787,1
79,2237,1
80,3143,1
80,977,1
80,3217,1
80,3610,1
80,5710,1
80,1885,1
80,875,1
80,3213,1
80,1423,1
80,4803,1
81,4195,1
81,1354,1
81,4781,1
81,2247,1
81,2880,1
81,5160,1
81,1352,1
81,4599,1
81,2199,1
81,1885,1
81,4247,1
81,3236,1
81,1371,1
81,2706,1
82,4690,1
82,4978,1
82,2506,1
82,3365,1
82,4262,1
82,471,1
82,2160,1
82,3902,1
82,1838,1
82,4170,1
82,3163,1
82,4110,1
82,1827,1
82,1544,1
82,1902,1
82,3815,1
82,4301,1
82,2703,1
83,5801,1
83,4891,1
83,642,1
83,2822,1
83,5067,1
83,3365,1
83,1567,1
83,304,1
83,5315,1
83,4262,1
83,336,1
83,4343,1
83,1969,1
83,3929,1
83,2159,1
83,3542,1
83,3291,1
84,1527,1
84,3898,1
84,5629,1
84,1176,1
84,4865,1
84,697,1
84,4258,1
84,3844,1
84,3634,1
84,489,1
84,1605,1
84,2405,1
84,3359,1
84,151,1
84,2910,1
84,2247,1
84,1766,1
84,4390,1
84,379,1
85,5642,1
85,3971,1
85,1959,1
85,953,1
85,1304,1
85,1460,1
85,5067,1
85,2448,1
85,160,1
85,2329,1
85,556,1
85,2725,1
85,2151,1
85,5364,1
86,1521,1
86,5796,1
86,4262,1
86,2159,1
86,4722,1
86,1235,1
86,1668,1
86,1292,1
86,2758,1
86,1482,1
86,1209,1
86,3991,1
86,517,1
86,626,1
86,517,1
86,1722,1
86,5050,1
86,2894,1
87,854,1
87,3844,1
87,5164,1
87,5406,1
87,2651,1
87,2213,1
87,2410,1
87,4431,1
87,1254,1
87,5350,1
87,3370,1
87,3810,1
87,1353,1
87,4117,1
87,877,1
88,1221,1
88,3792,1
88,1902,1
88,3898,1
88,4526,1
88,1311,1
88,2424,1
88,3608,1
88,4170,1
88,2925,1
88,5232,1
88,4609,1
88,4107,1
88,5581,1
88,106,1
88,3991,1
88,2157,1
88,5542,1
88,1311,1
88,2424,1
89,3258,1
89,1507,1
89,3943,1
89,2910,1
89,4163,1
89,4224,1
89,1293,1
89,5382,1
89,3971,1
89,1448,1
89,5406,1
90,3998,1
90,4690,1
90,785,1
90,843,1
90,1182,1
90,1914,1
90,1730,1
90,4788,1
90,5002,1
90,3066,1
90,1263,1
90,4473,1
91,166,1
91,4682,1
91,3161,1
91,1882,1
91,5439,1
91,5710,1
91,1011,1
91,4756,1
91,1293,1
91,1352,1
91,4022,1
91,5123,1
92,1511,1
92,643,1
92,2738,1
92,2119,1
92,5068,1
92,5790,1
92,4609,1
92,5259,1
92,327,1
92,2775,1
92,2266,1
92,1544,1
92,720,1
92,4818,1
92,327,1
93,562,1
93,493,1
93,515,1
93,3452,1
93,4884,1
93,5382,1
93,1474,1
93,3770,1
93,1010,1
93,1910,1
93,1189,1
93,4114,1
93,1527,1
93,626,1
93,491,1
93,2925,1
93,838,1
93,1448,1
94,720,1
94,2063,1
94,1902,1
94,1201,1
94,3340,1
94,4756,1
94,2813,1
94,4235,1
94,3213,1
94,3261,1
94,5145,1
94,3163,1
94,3062,1
94,2266,1
94,1973,1
94,1293,1
94,5018,1
94,3170,1
94,4884,1
95,5613,1
95,2363,1
95,2655,1
95,2379,1
95,60,1
95,5790,1
95,4297,1
95,3608,1
95,3258,1
95,4224,1
95,1668,1
95,5613,1
95,3085,1
95,1047,1
95,1363,1
95,2894,1
96,3568,1
96,843,1
96,4446,1
96,4644,1
96,2119,1
96,2822,1
96,2842,1
96,1047,1
96,4865,1
96,3608,1
96,2163,1
96,113,1
96,1979,1
96,709,1
96,5669,1
96,1918,1
96,5350,1
96,2270,1
96,4716,1
97,304,1
97,1254,1
97,4258,1
97,2531,1
97,1959,1
97,626,1
97,4431,1
97,3852,1
97,3144,1
97,2448,1
97,1482,1
97,3954,1
97,3161,1
97,4158,1
97,3964,1
97,2570,1
97,4375,1
98,2565,1
98,3041,1
98,2481,1
98,5809,1
98,2794,1
98,1412,1
98,3738,1
98,244,1
98,134,1
98,3943,1
98,304,1
98,252,1
98,2490,1
98,1777,1
98,4055,1
98,1448,1
98,2293,1
98,5533,1
99,1416,1
99,3608,1
99,299,1
99,697,1
99,1668,1
99,3368,1
99,4522,1
99,5533,1
99,5018,1
99,2207,1
100,4891,1
100,5669,1
100,5486,1
100,5137,1
100,2990,1
100,2266,1
100,4948,1
100,5774,1
100,721,1
100,2468,1
100,3156,1
100,3452,1
100,3513,1
100,4999,1
101,5264,1
101,977,1
101,2204,1
101,14,1
101,4335,1
101,1528,1
101,3773,1
101,2538,1
101,697,1
101,4716,1
101,304,1
101,642,1
102,113,1
102,2011,1
102,515,1
102,1366,1
102,720,1
102,2092,1
102,3611,1
102,738,1
102,3416,1
102,2436,1
102,4375,1
102,4197,1
102,3142,1
102,4772,1
102,1740,1
102,4216,1
102,2921,1
102,1354,1
102,5291,1
102,4151,1
103,4158,1
103,3902,1
103,562,1
103,1810,1
103,14,1
103,2730,1
103,4220,1
103,2157,1
103,2293,1
103,1182,1
103,3660,1
103,3085,1
103,2990,1
103,245,1
103,1201,1
103,2163,1
103,5581,1
104,3340,1
104,1010,1
104,5231,1
104,491,1
104,3016,1
104,2405,1
104,1740,1
104,2924,1
104,1511,1
104,4919,1
104,2921,1
104,2674,1
104,60,1
105,912,1
105,2213,1
105,1182,1
105,3441,1
105,848,1
105,493,1
105,1303,1
105,2763,1
105,5123,1
105,1352,1
106,5231,1
106,2724,1
106,2378,1
106,5123,1
106,4097,1
106,837,1
106,3612,1
106,1699,1
106,5068,1
106,1882,1
106,3143,1
106,1544,1
107,294,1
107,1577,1
107,4804,1
107,517,1
107,294,1
107,2379,1
107,709,1
107,2163,1
107,4747,1
107,4701,1
107,2263,1
107,4738,1
107,3682,1
107,252,1
108,638,1
108,1182,1
108,2758,1
108,3238,1
108,4016,1
108,1327,1
108,2448,1
108,5582,1
108,5768,1
108,5164,1
108,4233,1
108,3844,1
108,4827,1
108,3295,1
108,4183,1
108,5493,1
109,4213,1
109,2690,1
109,3898,1
109,2506,1
109,4158,1
109,1204,1
109,304,1
109,5768,1
109,3295,1
109,501,1
109,5844,1
109,2738,1
109,4229,1
109,4748,1
109,5493,1
109,174,1
109,696,1
109,5216,1
110,5193,1
110,1310,1
110,150,1
110,696,1
110,2875,1
110,4183,1
110,1605,1
110,867,1
110,2058,1
110,517,1
110,4722,1
110,1293,1
110,4055,1
110,2725,1
110,4114,1
110,4463,1
110,2924,1
110,1182,1
111,4343,1
111,3815,1
111,5809,1
111,5533,1
111,1263,1
111,3340,1
111,3612,1
111,1254,1
111,986,1
111,3291,1
111,1204,1
111,2424,1
111,252,1
111,252,1
111,106,1
111,2875,1
111,2163,1
112,3342,1
112,3773,1
112,2159,1
112,4032,1
112,910,1
112,1831,1
112,643,1
112,3199,1
112,4246,1
112,4318,1
112,4235,1
112,2270,1
112,843,1
112,5467,1
112,2270,1
112,1292,1
113,379,1
113,299,1
113,4337,1
113,4390,1
113,1838,1
113,4749,1
113,3634,1
113,1353,1
113,1418,1
113,117,1
113,720,1
113,2205,1
113,1884,1
113,2763,1
113,5255,1
113,1363,1
114,1527,1
114,1918,1
114,2109,1
114,5651,1
114,1862,1
114,5350,1
114,28,1
114,5710,1
114,2205,1
114,4431,1
114,1182,1
114,3194,1
114,186,1
114,5759,1
114,5350,1
115,466,1
115,2490,1
115,3521,1
115,4051,1
115,2341,1
115,166,1
115,2213,1
115,3687,1
115,5726,1
115,5026,1
115,1927,1
115,3262,1
115,4650,1
115,4884,1
115,4101,1
115,2247,1
115,4343,1
116,2458,1
116,1235,1
116,1511,1
116,320,1
116,5348,1
116,1624,1
116,5651,1
116,2363,1
116,1423,1
116,3770,1
116,3521,1
116,1371,1
116,3815,1
117,4609,1
117,2157,1
117,2784,1
117,4032,1
117,4240,1
117,598,1
117,1855,1
117,4547,1
117,140,1
117,2458,1
117,4827,1
117,1310,1
117,1575,1
117,5525,1
117,69,1
117,5525,1
118,4558,1
118,2092,1
118,2784,1
118,4644,1
118,2921,1
118,3258,1
118,5629,1
118,3295,1
118,4403,1
118,1189,1
118,4220,1
118,4690,1
118,4609,1
118,163,1
118,134,1
119,2309,1
119,4526,1
119,709,1
119,3991,1
119,2096,1
119,4016,1
119,353,1
119,3143,1
119,626,1
119,2565,1
119,5499,1
119,3279,1
119,5130,1
119,2058,1
119,60,1
119,4558,1
119,244,1
120,1235,1
120,192,1
120,5582,1
120,37,1
120,1592,1
120,3194,1
120,228,1
120,4151,1
120,2341,1
120,4158,1
120,1035,1
120,2063,1
120,1204,1
120,1674,1
120,2858,1
120,2570,1
121,252,1
121,3156,1
121,4446,1
121,2379,1
121,4808,1
121,3221,1
121,1342,1
121,501,1
121,4174,1
121,2990,1
121,489,1
121,471,1
122,3275,1
122,3617,1
122,4016,1
122,2204,1
122,3634,1
122,1766,1
122,4229,1
122,2775,1
122,2159,1
122,2228,1
123,1327,1
123,4104,1
123,466,1
123,4938,1
123,4220,1
123,5406,1
123,2925,1
123,4339,1
123,5123,1
123,108,1
123,3182,1
123,5314,1
123,1730,1
123,5232,1
123,515,1
124,4480,1
124,1359,1
124,3286,1
124,875,1
124,1885,1
124,1961,1
124,4804,1
124,2406,1
124,4216,1
124,2412,1
124,1918,1
124,415,1
124,1400,1
124,517,1
124,320,1
124,2228,1
124,238,1
124,5774,1
125,1412,1
125,1511,1
125,5371,1
125,643,1
125,1827,1
125,4224,1
125,1705,1
125,4319,1
125,5706,1
125,2293,1
125,3199,1
125,1766,1
125,3244,1
125,5173,1
125,3611,1
125,3852,1
125,3792,1
125,4473,1
126,2814,1
126,3617,1
126,1366,1
126,4375,1
126,1959,1
126,1884,1
126,2092,1
126,4335,1
126,3142,1
126,3238,1
126,4797,1
126,4522,1
126,4016,1
126,188,1
126,1292,1
126,1605,1
127,697,1
127,2655,1
127,3913,1
127,2611,1
127,1592,1
127,1829,1
127,4431,1
127,174,1
127,4804,1
127,2925,1
127,1448,1
127,5123,1
127,4037,1
127,697,1
127,4554,1
127,5721,1
127,5809,1
128,2690,1
128,2207,1
128,5511,1
128,3213,1
128,4339,1
128,1418,1
128,2946,1
128,2565,1
128,4480,1
128,704,1
128,5371,1
128,854,1
128,2213,1
128,2424,1
128,5255,1
128,854,1
128,2611,1
128,3964,1
128,1624,1
128,3342,1
129,3568,1
129,848,1
129,4795,1
129,4582,1
129,3943,1
129,3342,1
129,4097,1
129,2405,1
129,3170,1
129,4582,1
129,910,1
129,4832,1
129,1270,1
129,3605,1
129,3913,1
129,4301,1
129,3175,1
129,4415,1
129,3852,1
129,5542,1
130,304,1
130,1722,1
130,3359,1
130,3815,1
130,5697,1
130,1961,1
130,741,1
130,2448,1
130,5406,1
130,415,1
130,5041,1
130,2910,1
130,877,1
130,4158,1
130,2405,1
130,4748,1
130,3291,1
130,5629,1
131,4867,1
131,5780,1
131,1217,1
131,1432,1
131,2109,1
131,4651,1
131,4097,1
131,5582,1
131,5722,1
131,1688,1
131,252,1
131,117,1
131,1771,1
131,5796,1
131,706,1
131,3611,1
131,975,1
132,2119,1
132,69,1
132,4749,1
132,3770,1
132,1577,1
132,1182,1
132,5525,1
132,1293,1
132,2814,1
132,1744,1
132,2109,1
132,4722,1
132,2674,1
132,242,1
132,1412,1
132,5371,1
132,2925,1
133,2424,1
133,82,1
133,815,1
133,5809,1
133,5533,1
133,5629,1
133,738,1
133,910,1
133,1567,1
133,4701,1
133,2263,1
133,2204,1
133,877,1
133,5669,1
133,510,1
133,5319,1
134,1744,1
134,3605,1
134,2148,1
134,4208,1
134,14,1
134,2058,1
134,3282,1
134,2565,1
134,3815,1
134,3605,1
134,696,1
134,5041,1
134,108,1
134,1254,1
134,2159,1
134,4101,1
135,3770,1
135,4174,1
135,3066,1
135,3339,1
135,3716,1
135,5446,1
135,1777,1
135,2654,1
135,598,1
135,5194,1
136,2875,1
136,5406,1
136,1639,1
136,4795,1
136,4891,1
136,2092,1
136,3929,1
136,5499,1
136,3610,1
136,4480,1
136,2183,1
136,4247,1
136,180,1
136,1293,1
136,4233,1
136,2292,1
136,4558,1
137,4319,1
137,5579,1
137,1979,1
137,4394,1
137,2292,1
137,3083,1
137,4262,1
137,1311,1
137,3902,1
137,2697,1
137,2160,1
137,953,1
138,2329,1
138,2910,1
138,5314,1
138,2247,1
138,4526,1
138,5542,1
138,2440,1
138,3291,1
138,3199,1
138,3513,1
138,2148,1
138,1292,1
138,4946,1
138,2309,1
138,4781,1
